id,method,factors,nobs,bias_withC_L_SE2,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE8,bias_withC_L_SE12,bias_withC_T_SEi8.b,bias_withC_T_SEi12.b,bias_withC_C_SE1,bias_withC_Errvar_SE2,bias_withC_Errvar_SE6
1786,PML,8,400,0.5556201332872962,0.909174902432281,-0.15901275556393923,0.005996627051652742,-0.2740059991344121,0.5338767663867885,0.4094395340858592,0.4767573984431728,0.5766544657963939,0.201430073034084
1787,PML,8,400,0.8061258088150058,0.5561140463915815,-0.14542721388105875,-0.005706748161717762,-0.4378226840922622,0.5353123773273085,0.4154691013609185,0.5995463698539226,1.1169308964151443,0.3804037688941442
1788,PML,8,400,0.18626189182508607,0.9794223607721211,0.5838904576218912,-0.24374523987604757,0.2986120586566977,0.5360720739148574,0.4160526473566087,0.46396151659401297,0.6430801982423441,1.475290183802324
1789,PML,8,400,0.4377997251389862,-0.2479031228750886,-0.48277948762137923,0.0023621360935227598,-0.1673879194868222,0.5287913084996279,0.41277007785155834,0.7688792372406328,0.5501367581177641,-0.7873098482429057
1790,PML,8,400,0.7187244212381961,0.3403922720681012,0.054098584575960895,-0.03576870048661723,0.4593238305795576,0.5320491139588879,0.41550287153531845,0.649346456993713,1.0036563219652537,0.6345186973748841
1791,PML,8,400,0.6814588688130161,0.49747267920033156,0.5414978925405212,0.2644313129865225,0.6572559124418981,0.536204550851968,0.4156230461609886,0.5973667438165229,0.646045428325074,0.4969118765545441
1792,PML,8,400,0.5645414547072563,0.5550967205460715,-0.05574004329442911,-0.28014669897647726,-0.5511181409804125,0.5312861645702577,0.41144651596969894,0.6071127588870129,0.9703755683596043,0.08712137486712387
1793,PML,8,400,0.6922631147707858,1.012803632715311,0.25320746976645114,-0.14533273082041748,0.24813055734969752,0.5059909017492481,0.4139694701297589,0.5138262952313726,1.443869552210724,0.9331772134246741
1794,PML,8,400,0.6833384250529962,0.8443677071072915,0.30255250200782113,-0.13140267734767716,-0.032788420206542046,0.5260148951185983,0.4136756777772893,0.21854703207364254,0.9926106779431738,0.8702691706476042
1795,PML,8,400,0.7637645025954959,0.7322483969224213,0.21203255530131068,0.6348747645125524,0.16639945166939812,0.49530662675065784,0.41643316179654916,1.1040651963421828,1.341618924784034,-0.10054158169341618
1796,PML,8,400,0.49401695954064617,0.48400236552423104,-0.2007107435477891,-0.44272071681032765,-0.7031852566530925,0.5352237141322782,0.41352991248348875,0.45095341111837245,1.2986114692959738,0.628213267315144
1797,PML,8,400,0.7822390548949663,0.9494923760321412,0.3238580996715007,0.10828105531987264,0.9528213412733876,0.535240957993778,0.4095249938362397,0.3542835431225029,0.9549541243376342,0.4017393275756044
1798,PML,8,400,0.23550458147710562,0.27259976703800093,0.16837873293564093,0.2423650428549827,0.07545425612656767,0.5377012607735585,0.40916628202237876,0.8056667463358826,1.360176826290644,0.9245128707257342
1799,PML,8,400,0.9442749475028461,0.7260141869327115,-0.10995012283764871,-0.10505534846789732,-0.1440478301956219,0.5369447296620187,0.37560183835477906,0.4470929267386625,1.4755383143935838,0.633467556218404
1800,PML,8,400,0.8826380465071961,-0.11831779541580864,0.030099062537281007,0.6843386848610626,-0.28905592458401197,0.5394989289254776,0.4168347070192785,0.4210786560068326,1.6240038702095838,0.4156511126073841
1801,PML,8,400,0.6831230728665261,0.5183421871574411,0.04006289417412129,-0.05717714167261731,0.6794536894347378,0.5356872649145985,0.4135985634979994,0.6314966045937225,0.8974698145542643,-0.282742055133986
1802,PML,8,400,0.5581791909588463,0.5747549268116714,0.4960464535182708,0.37350405618822236,0.23544572816912787,0.5337879768126677,0.41698886624576964,0.8085532057888027,1.0295491450065142,0.7134152521661441
1803,PML,8,400,0.772228074752386,0.8099531833689111,0.21794469972767072,-0.3533290091046873,0.010577116375067724,0.5206477050298184,0.4162502371149096,0.7948761130793027,0.751452721092484,0.8240161322633339
1804,PML,8,400,0.16477818118043608,0.4306959154652512,-0.14203976918612873,0.45992205048532264,0.5238820928132076,0.5332398808200176,0.41204416713337966,0.5450573347042729,0.9915683367082838,0.6196408420742143
1805,PML,8,400,0.741180108063326,0.07667995584988152,0.31574052946957076,0.13683894532830268,0.5878509125054381,0.5365373990220579,0.40927363872097916,0.5236364054867728,1.664999506513444,-0.2845485787915957
1806,PML,8,400,0.330556514810746,1.0080683317830512,0.25621680444382067,0.21262120076714283,0.152006381944398,0.5322692557936979,0.4170625407001388,0.40142765923106283,1.092016857353064,1.1613808229725138
1807,PML,8,400,0.845355438678836,0.6563090716326513,0.2740680966981407,0.8596188492589425,0.6850732329181777,0.535490582983908,0.40972271013679923,0.41810459515085263,0.9994422306453442,0.43249133266320405
1808,PML,8,400,0.7130134003105159,0.6813878335008114,0.05017409758199115,0.30435759324639255,-0.2682998147894522,0.5392538631625976,0.4172896623122993,0.7383321123946428,0.9249513671323644,0.3291587914521138
1809,PML,8,400,0.7674954294190961,-0.013088610057408745,-0.618115023105089,-0.057315559845077385,0.39695779218517774,0.5328824780516674,0.4142796784462194,1.452667050266153,1.3872808159305943,-0.5890909324179662
1810,PML,8,400,0.3028707618819862,0.3943258442213111,-0.1793581147406291,0.21795333822400287,0.8983385124212977,0.5386005986843578,0.418244980068129,0.5390333901101427,1.0929315210474042,0.3578099587858444
1811,PML,8,400,0.20888454482100582,-0.16732524914657848,-0.0753221522912087,0.6744736232307625,-0.0515765582867124,0.5356649026707877,0.41143585431380886,0.9490846982820724,0.3422860193993842,-0.1590779170489158
1812,PML,8,400,0.1734453600383462,0.9528521496826314,0.1886282983455008,0.8074632410734025,-0.2882868017313821,0.5334793462596286,0.4161900046910791,0.5109682473740128,0.4982092389534343,1.078746722577284
1813,PML,8,400,0.48082647790260585,0.4837357934703315,0.22282812106985128,-0.5507425499598672,-0.5422624070699822,0.5355288212425382,0.4103099622840792,0.6124933396594325,1.2229078935604745,0.8645550892736837
1814,PML,8,400,0.5200944006361161,0.8058090279200313,0.6247795921584711,0.12551455345407234,0.08893316984120783,0.5300900753160684,0.4064657109446784,0.5623339988462428,0.5050222643649238,0.38509992645692426
1815,PML,8,400,0.8216341286148356,0.005521160632241534,-0.20184899326130892,-0.05992921430472767,0.6640594546981481,0.5386516355853674,0.41683882601110944,1.0768752242940625,0.9261167405960737,0.4220709832059841
1816,PML,8,400,0.7600453034308661,0.28058809454089145,0.11420452775549109,-1.1587515561361479,0.13639123727864771,0.5349639922562877,0.4131887834232392,0.7368846110108025,0.9512268982370939,0.6037623458311838
1817,PML,8,400,0.706191469089576,1.2267095974417712,0.7846050485213009,-0.15701263967458773,-0.3635401325220423,0.5262667978738076,0.4086462398023086,0.7787519802371828,1.3007158152329341,1.2737072883978942
1818,PML,8,400,0.8590362913841958,0.47941200059661154,-0.3293975208645092,0.23125724199162256,0.07309708355981784,0.5346322212203283,0.4140620744845197,0.48684425855659297,1.355237380431374,0.07037545538535403
1819,PML,8,400,0.4889858649892262,0.5615791262016514,0.14403170370576104,0.16970532535629246,-0.3871881258809322,0.534487661459808,0.4139114416276693,1.0988107486132228,0.9035248066707844,-0.2245994060470262
1820,PML,8,400,1.0371652540830056,0.7990345553896314,0.39389122448463126,0.051776473340202356,1.1246441136191276,0.5321696253016678,0.4116199534248993,0.6607927073067725,1.451633077933414,0.3873905730307138
1821,PML,8,400,0.4968219559791459,0.5756835556441214,0.3307531066559406,-0.34866518517630773,0.1583491861367775,0.5364380912414785,0.4081063079272987,1.0446974533554227,0.08586627892989418,0.8953279939391039
1822,PML,8,400,0.6662369073585361,0.3385479926813616,0.084750520478101,0.4673223824644225,-0.24602367561789226,0.5261626793839278,0.39516018044655904,1.0010192966477724,0.9772694898908043,0.026152061676203847
1823,PML,8,400,0.3812017720057362,0.29753181579206117,0.26696990999514125,-0.6394508952507372,-0.5624720407315619,0.5371387458476484,0.41766835531406865,1.391160030619193,0.8452812686146338,0.8437654298625239
1824,PML,8,400,0.4955394476789061,0.9069466379852911,-0.03684216435207929,0.2689146877754428,-0.19831791246275252,0.5394762064796582,0.4177481032586791,0.2915113465827728,0.7854027943356143,0.656101272228074
1825,PML,8,400,0.7056017848533457,0.873137638128111,0.5626997220878907,-0.37845989869200736,0.19060622959004778,0.5345820964110487,0.4157237015370491,0.11728049939176283,0.8679090893627242,1.2262249342861944
1826,PML,8,400,0.02533823665819626,0.6119497866245515,-0.04312211931623913,-0.14026868021495761,-0.055488657492801935,0.5321561939269983,0.39904020693233844,0.7061340932356629,1.3880114574147542,0.1459771161298841
1827,PML,8,400,0.41793038406317606,-0.08889591910853853,-0.397370542878539,0.3489679219063527,-0.16029822273229202,0.5178809500561876,0.41554117556648895,1.2151199566662128,0.7121954234753237,-0.42808133676328564
1828,PML,8,400,0.305202160257096,0.342274813769311,0.4233765544948913,0.21012767518245254,-0.3541381395080818,0.5342959775431879,0.4141550146414291,0.4012614118254425,0.8070971290879143,0.7334639209179539
1829,PML,8,400,0.6921535109781058,-0.18724589746157844,-0.6188211213734987,0.49770218239311265,0.821025827557488,0.5375103517441582,0.4119965141645393,1.0130272662335829,1.2558726882229345,0.02320500112635432
1830,PML,8,400,0.2869495277618157,0.13699241820641153,0.5940145752157712,0.02557681346236282,0.27603750459852805,0.5354742979322578,0.4146821894413788,0.8397533701527731,1.0912530790077541,0.8115967279069838
1831,PML,8,400,0.7201583682804658,0.39583383038912096,0.22224456359239073,0.2765154071140925,-0.6711458917319523,0.5367016435050276,0.40893731743218836,1.138045721731873,1.5113642661238442,1.406762532843804
1832,PML,8,400,0.856700360134896,0.4413073608486612,0.42692699841876125,0.3797122914937723,-1.2430374023967918,0.5246011460899175,0.4054195120653789,0.6571548504540128,1.7665428111235442,0.6217373274406344
1833,PML,8,400,0.4700904521594558,0.2392983534841013,-0.5457762927258192,0.28471162021844254,-0.6218227781272623,0.5363611976164682,0.4130738225159594,0.835519503089973,0.5887705833868939,-0.12095013623959622
1834,PML,8,400,0.8204064081090562,0.37162036352867134,-0.18672253102080885,0.18949126632373248,-0.34882461477744253,0.5344404403333974,0.4138415441708787,0.6067470426820529,0.9648833828889342,0.023251595449973878
1835,PML,8,400,0.44216287779845626,0.4157410912700013,0.08773555345413103,-0.01729448389977753,0.19810142133010814,0.5358669282259878,0.4154123089130296,0.6774517063967929,0.7728114358376441,0.39819892943967417
1836,PML,8,400,0.6416682312299561,0.25159981369701145,0.1834043524616913,0.11222044571477241,0.5128366511508476,0.5326082592407577,0.4049987457247384,0.3592731485968628,0.7458847750311242,0.5333121772581544
1837,PML,8,400,0.4926479916115257,0.5271886540974615,0.09460186340966084,-0.0288000055624571,0.2788195792156778,0.5243923970981584,0.41872054127910924,0.41403489747555283,0.8114304010498243,0.2330160863046743
1838,PML,8,400,0.891895943769156,1.1604501289130313,0.5973914431845507,0.18737900276290242,0.29004998391703796,0.5341686823558178,0.4151464486660497,0.2552977054358425,1.445885939782364,0.772729935250354
1839,PML,8,400,0.26333710457081616,0.23247672531513108,0.40900228289188073,-0.10431765333487747,-0.15910731678252243,0.5338576871545777,0.4152243442378495,0.9057208306440329,0.9653929176010039,0.8377780399790542
1840,PML,8,400,0.40360619090265626,-0.013100532166078482,0.3148205209649708,-0.08509307683847722,-0.6452656782214822,0.5341759045377579,0.4131833213847788,0.16606718931384268,1.1171190970546938,0.24604678943059427
1841,PML,8,400,-0.6126380558136344,0.2585646025408214,-0.35765205839431924,0.2350457457110329,0.4470057071104282,0.5330590256151874,0.4137007744697094,1.128953613353173,1.1799577653769544,0.9259385572773442
1842,PML,8,400,0.9822850527768462,0.9372966246148112,0.315887453699161,0.6321825565334626,0.17891197717441812,0.5350955326356377,0.41055491500459895,1.0878789858377826,1.487666420027354,0.9157705869868742
1843,PML,8,400,0.4303698158529857,0.5923861375900313,0.10263694475636104,-0.16933605491284767,-0.6419566662343223,0.5242804597628479,0.414320597225859,0.03097241083180255,0.632067467951844,-0.023651926886646135
1844,PML,8,400,0.2742881581995857,0.5935012363503911,-0.10559479516355913,-0.23873096783521772,-0.45040580841214234,0.5329846186109779,0.4151924486387987,0.4104597487176127,1.0849160806789444,0.6843863104716643
1845,PML,8,400,0.4507582771950257,0.7929413696121012,0.08671273798968107,-0.9454180732270473,-0.7160033082444124,0.5343461825166083,0.41591208467012947,0.7236132237999029,1.036459038215474,0.02821992505638443
1846,PML,8,400,0.7662709305579058,0.21442155170445093,-0.230334093895989,0.29549882095040236,-0.14669648072108202,0.5333203213991777,0.41559064491653863,1.1989525650998227,0.9706755410474444,0.6274172445365038
1847,PML,8,400,0.31472655818510564,-0.22276239519350843,-0.152028232471349,0.1435153598268027,-0.19429562420065216,0.5176349687719781,0.41485222729658877,0.034635981886972644,0.24213678108351427,0.2962624661107541
1848,PML,8,400,0.6056668854299458,0.9064505324065011,0.10176467758483063,0.31357356046662277,-0.47807826526180197,0.5298056618973881,0.40726831919744855,0.9207454963778429,0.7320819039188541,0.8533105350703243
1849,PML,8,400,0.3149047542866261,0.6991235810243114,-0.025019162691029134,0.018400890201432374,0.1710019380924077,0.5340762746191483,0.41331574750488875,0.2927442449987827,0.9315548969996541,0.43027280856669375
1850,PML,8,400,0.06155554365546573,0.6006541177267309,0.24915035840847102,0.1387756859930027,-0.15320869084447242,0.5369675293096385,0.40691691636486893,0.03379923408487265,0.4466725578443138,0.2524215505754643
1851,PML,8,400,0.31733334720831574,0.20247699715023118,0.5920760557265009,-0.13625341200473734,-0.6089010325447521,0.5352149156424985,0.4123650810432797,0.6963927970465627,0.7881326291222839,0.01874642904015414
1852,PML,8,400,0.07614073574423591,0.01622023699362138,0.1742177114717608,0.33148123493996273,0.5587768916325876,0.5339383097063986,0.41737467322051913,0.2553850489776327,1.6077681192733242,0.6056993963250344
1853,PML,8,400,0.25765275970924606,0.6029575039969315,0.0372461830378909,-0.5964996264447276,-0.9047259375474723,0.5296324231249581,0.41572591696091843,0.7953530752471627,0.539608619188104,0.5988320902614142
1854,PML,8,400,0.29300187259481625,0.8021672283381811,0.44272114202530066,-0.5232251807086176,-0.304916034371272,0.5328126240131181,0.409192641220639,0.4722078494603224,0.8089621030946043,0.42370922420442436
1855,PML,8,400,0.5942730650166657,0.5981784954038512,0.053659734256370634,0.26965065016391276,0.9522771759612081,0.5250984074537779,0.41778455027673966,0.3208529265589226,1.4524986332879137,0.232767027271244
1856,PML,8,400,0.38695361540828577,0.7914710454720211,0.05454811240420063,0.27432459917926255,-0.21806471989025203,0.5332525054177986,0.4132595325170088,0.3187399805777827,1.611882254643944,0.280391300482824
1857,PML,8,400,0.47013002145069593,0.4105347406274315,-0.43740329912462933,-0.2725282655719377,1.0040835386932179,0.5363474508085484,0.4175396322516886,0.27411733037540287,0.993685931936994,-0.39981016150906556
1858,PML,8,400,0.955333567249636,0.6350346650843615,0.27461377158922096,0.41741094865344264,0.39024939728075775,0.5345172970223577,0.3914462251712894,0.7777192841077925,1.327064697545524,0.8618417056103944
1859,PML,8,400,0.6224524877508658,0.04131285469109111,-0.3664104535891589,0.25819662531581244,0.22514110547203758,0.5403642468524678,0.4174612844528386,0.7197773277736429,1.063566446368014,-1.2315487555930857
1860,PML,8,400,0.6698965801365961,0.06795500290369128,-0.10798065081702932,0.3160670777274228,0.31880304751375765,0.5341516735951277,0.4124157451987395,0.6164973156700226,1.1769306813490144,0.5760718946466841
1861,PML,8,400,0.19941555290827612,0.28539254806390146,-0.36542597968948903,0.3339137177928525,0.7885328836868176,0.5274206867890985,0.4080773254937692,0.8009636702971328,0.9914542721349839,0.6375383068541941
1862,PML,8,400,0.6944917651392463,0.6133751286216911,0.022454964001000777,0.3407023513875028,0.2794910297668478,0.5321754212344987,0.41539042638962936,0.5920663098700429,0.7004717195063341,0.019433532112463764
1863,PML,8,400,0.7802219708046663,0.6877941077085316,-0.37802214452226923,-0.44988747020347775,0.3590883021109978,0.5282290563076775,0.41541946193378865,0.798376628671603,1.362966987124544,-0.07423031114642611
