id,method,factors,nobs,bias_withoutC_L_SE2,bias_withoutC_L_SE6,bias_withoutC_L_SE8,bias_withoutC_L_SE12,bias_withoutC_T_SEi8.b,bias_withoutC_T_SEi12.b,bias_withoutC_C_SE1,bias_withoutC_Errvar_SE2,bias_withoutC_Errvar_SE6
138,DWLS,2,200,-0.7474069681761126,-0.9921518033298229,-0.9174006320834718,-1.4954616950801247,-2.046808268998747,-2.171537630512478,-1.1672687861845554,1.9883722741927796,-0.7177913552784299
139,DWLS,2,200,-2.300864841640413,-1.005732256058732,-0.22937544588005135,-1.460409533369325,-2.050187499032656,-2.178880599442998,-1.1441487016222953,1.32626048547507,0.23831355720932978
140,DWLS,2,200,-0.46888049807649257,-0.6609338029470224,-0.24315943470875137,-0.6187995935972648,-2.052759908119686,-2.1764635274600375,-0.9288393213804452,1.4871225253460998,0.8676729042735393
141,DWLS,2,200,-1.8263256007260427,-0.18155738234840318,-0.043249211713581454,0.08814152340201539,-1.9926132916830568,-2.1519559984813474,-0.6933370089017149,0.9630362153995098,1.0871560616156197
142,DWLS,2,200,-1.2665636491974421,-1.347836076530623,-0.36715095549766164,-1.6929152670873846,-2.1103164212826764,-2.1748024064021085,-1.8267099255518449,2.161711844940929,-0.20903457967413053
143,DWLS,2,200,-1.2078032905308227,-0.822648770725902,-0.5154719071839016,-0.4263690980277651,-2.032966548983496,-2.165550511538589,-1.9672378712150245,0.9495717380308598,-0.7180003682481408
144,DWLS,2,200,-0.7883316783198125,0.30914868014519714,-1.9238492379854317,-2.254656438199924,-2.0496801674278364,-2.2158817641673876,-0.5657229338477856,1.4730945266984394,0.9297189942824892
145,DWLS,2,200,-1.503986512162723,0.13869467835336755,-0.2143350120944014,-1.3802725267560143,-2.050607009156316,-2.1554759762036984,-1.6522508457686351,1.2967728192805097,1.0912934810072197
146,DWLS,2,200,-1.097205492383633,0.005762689447007252,-0.7458771289156716,-0.012928981031224557,-2.077940365570527,-2.165794178009248,-2.5459694101332047,2.21437724166056,0.7237700190268294
147,DWLS,2,200,-0.7534378180879826,0.2620449983495775,-0.5457147680111116,-1.8155490971002053,-2.029496982603636,-2.1663876694438686,-1.330904149689935,2.1333291745601093,0.7765014049232293
148,DWLS,2,200,-1.1941168822208033,-1.019971035421323,-0.6829952197990714,-0.7874667304263547,-2.049616421440137,-2.1597959962222886,-1.7547442519884147,1.4706993083532995,1.2277045961399398
149,DWLS,2,200,-0.42694353041115296,-0.5438923834737625,-1.220375568395872,-2.338708719288855,-2.0487136987441064,-2.1641511432129374,-2.3821704046151746,1.6541192898518493,-0.30113948751114006
150,DWLS,2,200,0.24611899074046747,-0.48328850813210283,-1.6371261498583014,-2.258153060668634,-2.1209418019180166,-2.271814134838518,-1.2825434926548251,2.9413230774861194,1.0763895614930594
151,DWLS,2,200,-1.3085664682548521,-1.135414086309533,-0.37136998179887193,-0.6860018713504147,-2.059663877252066,-2.187410539328179,-2.116612162279115,2.0943082893336893,0.4963694780631092
152,DWLS,2,200,-1.1785246200723027,-0.7283836068137928,-0.2938001758545715,-0.4430066826408847,-2.0397463076824565,-2.155603284952719,-0.6623381061757458,1.0902346327207193,0.6865866697204792
153,DWLS,2,200,-2.5540438775090735,0.019634990214747322,-0.9731283325657814,-0.5308104704204751,-2.0522896928106964,-2.1995307465110887,-1.4095672225897347,0.3110126296999992,1.0469840937946693
154,DWLS,2,200,-1.4147621873826934,0.4207101715780773,-0.40628550539470176,-1.4011245221109054,-2.031979491063127,-2.181574022610408,-0.9069968325334645,1.6723786281607194,0.9983062842105996
155,DWLS,2,200,-1.742934252030013,-0.9346687990889933,-0.24134689313085184,-0.8343142363698146,-2.045708507694037,-2.1706633581341075,-0.8392431422856548,1.0424811787177093,-0.10571412895372112
156,DWLS,2,200,-2.7430422794343925,-1.154277854684653,-0.9737882293278419,-1.0924860674254848,-2.023219211510606,-2.2091999950937984,-1.1040791896325854,0.9980914606097492,0.8951189720576492
157,DWLS,2,200,-0.8719111849168231,-0.43793330136975284,-0.03470486783731172,-0.9102275506764651,-2.0830458036860664,-2.1609774727981383,-1.779098201490295,2.4988818741749395,-0.7410852658531503
158,DWLS,2,200,-1.2063911229665027,-0.05363836109101225,-0.42397486792868155,-0.8374192576720549,-2.0246944707169368,-2.189631218012948,-0.7598197233282546,0.20498098766506961,0.033222558598089424
159,DWLS,2,200,-0.8986288930143624,-0.22360431796535213,0.4660271865962382,-0.47122674333669456,-2.0365530471478364,-2.1996295932494982,-1.5643179682685249,1.3564508125713297,0.38780287054179935
160,DWLS,2,200,0.05722788599101733,-0.47737016633404294,-0.19243770049458195,-0.9755049006477646,-2.066103389328587,-2.1668548469319484,-2.4130542005067257,1.3279316525851494,-0.8849190648567901
161,DWLS,2,200,-0.17778779752952306,-0.31096581961211206,-0.7601047180974714,-0.8054513423235445,-2.048623700209777,-2.169974307628068,-3.676436497886536,1.7346533947018294,0.041914806547059535
162,DWLS,2,200,-0.7996300791212225,0.019624803033547328,-1.7054545011190316,-1.0470229485814246,-2.0543079983184263,-2.1987539430846885,-1.6824218203778052,2.137230633729109,-0.46354325602527
163,DWLS,2,200,-0.6843154476908725,0.32287368375783776,-0.3062871119907613,-0.05621388991833495,-2.004309100445266,-2.1497960018831086,-0.7066294306928247,1.6701683558269793,1.7645372234183394
164,DWLS,2,200,-0.8779397349850628,-0.9275564848651927,-1.2054884597381015,-0.9184036661390949,-2.0938826080123265,-2.159686560559458,-1.9447356594623446,2.144623414091029,0.23924144387294927
165,DWLS,2,200,-0.8930299704754827,0.2201249735035271,-1.6588813426824918,-1.477876684801295,-2.0375885784786067,-2.2237432085118276,-1.8202197570076657,2.3500485271216593,1.2501321945699098
166,DWLS,2,200,-0.47563246565379275,-0.6960354599328228,-1.0696431491851615,-0.6725112947311845,-2.047181136089567,-2.1894868493634783,-2.366832128663035,1.2012440686508294,-1.4872305695365406
167,DWLS,2,200,-1.4722827093963726,0.3279180197259972,-0.3498825658052415,-1.8492458785027046,-2.0367200337191265,-2.1727722201747484,-1.5712468073750459,1.2032446534082197,0.8982125785397893
168,DWLS,2,200,-0.49223409653013295,-0.08027301212482282,0.01047889681567854,0.5938718444591553,-2.0263231655305067,-2.1582000645889083,-0.9607910752526955,1.9250129155859892,-0.08736505697092001
169,DWLS,2,200,-1.8143006263801922,-1.4003468482821233,-1.1615113628180815,-0.9744067115566246,-2.0392076719204066,-2.176628379394448,-1.474135999876315,0.9407234025790294,0.7665422001479995
170,DWLS,2,200,-0.6997158030622029,-0.04322632034069254,-0.9831978330416318,-1.3277212943739145,-2.107738042445266,-2.1713845892927184,-2.3139484791365947,1.7897092754306794,0.7495646792508797
171,DWLS,2,200,-0.5302547755271024,-1.3517243308279623,-0.821079084759762,-2.3014413034632044,-2.0526494241013467,-2.1772926743066177,-1.6498839842918347,-0.34184635076193043,0.9096326701251392
172,DWLS,2,200,-0.9120977114084328,-0.29773153323960216,0.41404426853852844,-0.7840757178443452,-2.012706107998066,-2.2091749553445577,-1.4884160482548952,0.5450751565182897,0.6035342412405192
173,DWLS,2,200,-1.101721183468262,0.16488937429996742,-0.27622207424194134,-0.494920325000045,-2.025039940212177,-2.164317340575818,-0.4536519888989052,1.0755937076836295,-0.5125036444625808
174,DWLS,2,200,-0.5910666800322428,-0.3938594239863119,-0.832162727544572,-0.3192578280487149,-2.0109438234857073,-2.1687293790683584,-1.816875031024455,2.57530999224542,0.5112862192702696
175,DWLS,2,200,-0.828790679322703,0.30686230644180745,-0.26504524332697166,-0.9411606310165049,-2.040556045389487,-2.1657646068387786,-2.848847093365155,1.4517216462818499,0.3035077948275795
176,DWLS,2,200,-1.4969583080189828,0.14142042035642718,-0.7608927698680413,-0.9405808738873651,-2.0259840506637374,-2.1689935595393686,-1.5426979685386657,0.18026048684890925,0.39988574011191946
177,DWLS,2,200,-1.2748230892142227,0.14488109654765755,0.010223139633048356,-0.7389864751728752,-2.036383057701556,-2.169346622475478,-1.140637890538275,1.2087070763126893,0.3536186873989794
178,DWLS,2,200,-1.159534208976893,-0.18357842778462252,-1.1680374214286415,-0.3907882311929345,-2.0615320627235367,-2.1609672391622787,-3.0153173146450456,1.7905133528376298,0.2197645293359994
179,DWLS,2,200,-1.6026791711838524,-0.20939385081316236,0.18129180678766801,-0.404859321509745,-2.0279763073973474,-2.1628591588724877,-0.8033010642624059,1.0476267137083792,0.4626337950450594
180,DWLS,2,200,-1.6829289233878226,-0.6109863197484231,0.09122058279735848,-0.7818742859848946,-2.0165674790240065,-2.179600972299488,-1.8499647396954546,2.378810719719769,0.06226537074438959
181,DWLS,2,200,-1.1057734704882534,-0.23528965458908258,-1.5030954031633916,-2.445041979439015,-2.042510467959406,-2.1728664022333977,-2.5927370028613757,1.4587579773218193,0.12699698807272924
182,DWLS,2,200,-0.4287867902646326,-0.10571633001849254,-0.3991899352178814,-0.4122166240554649,-2.049213196301107,-2.1720883376505586,-1.1091294468262847,2.2237491244293897,1.360864240982009
183,DWLS,2,200,-0.6751279569733031,-0.5287946363706928,-2.5644071090988914,-0.5596256274944651,-2.0311218460279763,-2.2276283070883682,-1.168547166632636,1.6419688180948993,1.2750273666571492
184,DWLS,2,200,-1.5862139907854726,-0.4268958066142525,-0.7258041761592018,-2.1205783414193253,-2.1326952916799273,-2.170383998795829,-1.8895349532190144,1.0539938611652693,-0.2608736841639106
185,DWLS,2,200,-1.2263517721110526,-2.354208738099553,-0.9900397243412719,-0.5065077288383846,-2.0438027195869166,-2.152661745657208,-1.6608652261177554,1.5660695058412395,-1.01742017999997
186,DWLS,2,200,-1.1562249113202423,-0.7671389324754724,-0.1485322186552715,-1.0964971893759348,-2.0114862022114073,-2.1635640532811182,-0.9858053027186051,1.7876415575168594,0.2632787958272792
187,DWLS,2,200,-0.8989679026108727,-0.42652887069317275,-1.0290190645294315,-0.27948098333101457,-2.0300812802687265,-2.1572355657322975,-0.4260118357186052,1.8731790658938798,0.22528467751474976
188,DWLS,2,200,-1.1341147483872431,-0.8595735783883827,-0.8878239055230317,-0.6830614934656448,-2.044865912268247,-2.1673185329081677,-1.221628295633255,1.1348362678474895,0.8233767685203598
189,DWLS,2,200,-0.715045912116783,-0.8844865454094131,-0.7406004451579719,-1.2513104614843846,-2.0373525632125467,-2.178373638844518,-2.067833285289865,2.084433804797169,-0.016767976972741072
190,DWLS,2,200,-0.7161455666573828,0.9896686851050274,-0.21038710898508145,-1.8281987984952244,-2.0230738411608566,-2.2042135952194783,-1.4068597065439448,1.7161295807127392,1.273384797826029
191,DWLS,2,200,-0.9019702080262725,0.0015342184570776851,-0.3474652470853413,-0.8228261967263645,-2.0107389679936265,-2.1604799201998883,0.584927449344045,1.2151974791942792,1.2790040031767091
192,DWLS,2,200,-1.1753189561865724,0.7502074773293371,-1.381709212035482,-1.5157720013296947,-2.051714739137686,-2.1706033443637778,-1.9891452616363547,0.8630076962214197,1.7213305594258292
193,DWLS,2,200,-0.419661886745723,0.8355100932467676,-0.19100543044740168,-0.6695361011826446,-2.0215415074818166,-2.160803336671899,-1.3108322974005147,1.2923536099415198,1.4272109936572193
194,DWLS,2,200,-0.834353279437653,-0.420885505317542,-0.21601192568234187,-0.5894345204387946,-2.0560542245800657,-2.1616269653629283,-0.7003225987753547,1.1384846896100393,1.2278684616887394
195,DWLS,2,200,-0.7192365650039827,-0.69533790587079225,-1.7243028579840516,-0.9640202358246648,-2.055684881023116,-2.193363272250669,-1.0434717881062858,0.9982867215256097,0.8912384612064693
196,DWLS,2,200,-1.7064477176830621,-0.6610735297637129,-0.9598971074515918,-1.0573174434610546,-2.0397622284430565,-2.1593277668147683,-1.9656701459731751,1.8339501378423897,1.1164740583488695
197,DWLS,2,200,-0.8111602653754025,0.26592773362584743,-1.139137041994192,-1.3856254421897043,-2.058892533969836,-2.189276465420388,-1.964621496772276,2.1514980385792297,0.06739441547384956
198,DWLS,2,200,-1.0195271652988127,-1.1982613267086024,-0.32609410880446166,-2.392789928331375,-2.0343385684673865,-2.1919533708489287,-2.2768251903417855,1.2955144600356197,-0.3110298583253804
199,DWLS,2,200,-0.47061482437550306,-1.435410087808793,-0.32051177338064185,0.0010535580807852218,-2.0168538417136963,-2.1533032378355283,-0.667719147745105,2.1971081385714193,-1.21802017486322
200,DWLS,2,200,-0.6513272087729727,-0.31998823363930257,-0.8648509213420918,-0.7993433442902348,-2.0470755746462066,-2.166720005280788,-1.7627404259703647,2.0819187469106395,1.1615950485543591
201,DWLS,2,200,-0.6617705743111629,0.12939911553744715,-0.08077317341951135,-0.5931758994314945,-2.044148452505887,-2.2034806065622177,-1.1392345096622458,2.1284303841108194,1.1774107048676195
202,DWLS,2,200,0.08940599403005761,0.5627760606803873,-1.7140424024989915,-0.9773564631606148,-2.0444244569558663,-2.1864330837915875,-2.0801344897584046,2.2459888344559094,0.9933618855329694
203,DWLS,2,200,-0.7352501805908928,-0.48746837534805326,-0.9970083124297618,-1.490030897004535,-2.0335131182923765,-2.2847918946912587,-1.5516268892854554,1.5813697050995792,1.3749962095116197
204,DWLS,2,200,-0.7639746828164928,-0.10856308085505292,-0.9397972365108518,-0.8336280245887049,-2.0433957693533564,-2.1851145150024176,-1.7091299829152848,1.7722860782036796,1.0589376116665896
205,DWLS,2,200,-1.7293344349225532,-1.0472717840987231,-0.43533994823539146,-1.4443234927858843,-2.034233006422806,-2.1640257363606987,-2.580010188390665,0.5733647267118898,-1.562807803174221
206,DWLS,2,200,-1.1537882072577035,-0.04163994454968248,-0.9116427236265614,-0.5551198996365448,-2.037600094944747,-2.1683722883057683,-1.3643670953640454,0.8302092695045997,0.5488341524026095
207,DWLS,2,200,-2.6660741572982936,0.0030669726241071282,-0.34600128944678177,-1.1754985758287844,-2.0475222689524566,-2.164158657650739,-1.3136868816961549,0.6630463362274096,1.1292462211431993
208,DWLS,2,200,-1.4978882299508425,0.14449150452600715,-0.9890553043755017,-2.041616806116775,-2.022473522755576,-2.2346400268108177,-1.1550225330178048,2.2448026076806697,1.3832366694008094
209,DWLS,2,200,-1.2461361012183432,-1.140569429981432,-0.8863473901305416,-0.3264724106895947,-2.0250280760529566,-2.1732897558717585,-1.7587693171729257,1.3234063238329992,-0.03530955959634985
210,DWLS,2,200,-1.4729596088312833,-0.034937125299842886,-0.3803944054712516,-0.586027898436655,-2.054407664126036,-2.151224635105918,-2.2789901755041155,1.4942685827138398,0.7407811609456694
211,DWLS,2,200,-0.6283011479887128,-0.10075161593928253,-0.30089473408606154,-1.246591402553015,-2.0229788602999568,-2.1576516606005374,-1.0804316974344752,1.6561999081974594,0.5766226130075193
212,DWLS,2,200,-0.9918222421621326,-0.601663968267123,-1.6185745542239616,-1.8514711140214344,-2.0450283013467865,-2.216445369310688,-1.4113746849329645,0.15087144636687921,0.5504951315067397
213,DWLS,2,200,-0.8872903062320026,0.22187787229243708,0.5027095981274682,-0.06430875156940505,-2.033566832190087,-2.1801776949797373,-1.2186751187934552,2.0852315384094995,0.2996596212461497
214,DWLS,2,200,-0.9728697465708529,-0.5091989141333825,-0.9759274340632216,-0.9068786677949449,-2.032862341905976,-2.173000121714508,-2.3519393381145157,1.3716778601177495,0.8426255368412197
215,DWLS,2,200,-1.1334672395041026,0.1511295686439075,-1.3333151016709115,-2.4395101189624055,-2.050869664476096,-2.1932664944718376,-1.4851861876476247,2.1260098064702393,1.2436102553139698
216,DWLS,2,200,-2.019362110516102,-1.0594686671684923,0.23775712993569856,-0.19429810969867484,-2.0182080507511966,-2.150214993430778,-1.2992159597250252,0.8198040421084095,-0.38354764616091025
217,DWLS,2,200,-1.1528516427248428,0.0423893826080976,-0.1461988729299618,-1.2767494936300547,-2.0423851857895663,-2.1666674838452584,-1.707266778582475,0.5016132968418394,0.46516398488863975
218,DWLS,2,200,-1.8711979829797825,-0.18141241190568203,-1.0766873034633515,-1.8118013551415248,-2.0458403536250764,-2.2255071795919776,-4.073792016914505,0.9075790698761493,-1.043487264026341
219,DWLS,2,200,-0.7449655704219127,0.1001363908583977,-1.1363052881397218,-1.5860892412341552,-2.066098367443557,-2.171471047791848,-2.1755792152772555,0.012203284970430106,1.1091739056805792
220,DWLS,2,200,-0.8653490861245825,-0.17940784214052208,-1.1998082356837316,-1.8180339035000355,-2.063156437904107,-2.1942848796198886,-0.8477751282432555,1.5585499731123393,0.9518576096352392
221,DWLS,2,200,-0.9027583299088128,-0.4458799043803627,-0.603505328352752,-1.6885190440044746,-2.068993531252207,-2.1627606056066075,-2.511174431286145,1.2910904774231493,0.32121666316696984
222,DWLS,2,200,-1.9043243094545323,-0.5394721489236629,-1.4182992017528713,-1.315438390182605,-2.031094164750427,-2.1729485489638685,-0.44681824243512497,2.0492997927956993,0.3879004037059597
223,DWLS,2,200,-2.4178692032591425,-1.122131747015012,-1.1194200536712717,-2.047547886056575,-2.042113568250746,-2.1713836689543573,-1.8264677320349045,0.5621478105022892,0.8106581350663195
224,DWLS,2,200,-0.44614528329924297,-0.5701911378216629,-0.8203430258433717,-0.20749611170662458,-2.0348155716508165,-2.1617656721407585,-2.669279875788115,1.1078267622271993,0.4435404867684692
225,DWLS,2,200,-1.9254209899555723,0.20900546842807718,-0.7786331818612817,-1.919608866013285,-2.035805151562986,-2.1654116754040484,-1.6176288774516254,0.36759327706830935,-0.2433095276455799
226,DWLS,2,200,-1.287929603089783,-0.3850026584914526,-1.3220449148875915,-1.5214887599241445,-2.0839413299131566,-2.1589362035949673,-1.853270068514676,1.4279606329218493,0.5727424766607897
227,DWLS,2,200,-1.319968996901503,-1.2622762897304822,-0.2603519652096514,-1.2160840422096044,-2.0921615193368366,-2.1736752914120085,-1.3818955207225758,1.7475462514437095,0.2039419942106796
228,DWLS,2,200,-1.2977277262957034,-0.3818424900911832,-0.04528683532490155,-0.9032320294864546,-2.040729405667216,-2.167255889509528,-2.0973022670419854,0.6189711753458393,1.5740902992595993
229,DWLS,2,200,-1.544824523296303,0.27540373082404757,0.0021699902138981597,-1.3690967860118746,-2.143536458164076,-2.252686624866228,-1.1675307461785147,1.7617029644763396,1.7497484227746996
230,DWLS,2,200,-1.3895706357340034,-0.8428976549351221,-0.46597553325078145,-0.6453755350873447,-2.049191246949447,-2.192572332544068,-2.0572348348329856,0.7889094559195398,-1.19371608368989
231,DWLS,2,200,-1.3328910253364725,-0.5867138878490621,0.08478995409413811,-1.0472351518204546,-2.039953053460036,-2.213113787512648,-3.170088670785505,1.3732513362390293,-0.24457367828017024
232,DWLS,2,200,-1.3650387934513528,-0.36476326813130316,-1.2757964900101413,-2.5653699291334044,-2.066663580962147,-2.2483181555717686,-0.5593051098275557,1.4369341483961593,7.898733459299478e-4
233,DWLS,2,200,-1.8438366078020332,-1.1534269099187227,-1.3834724749333818,-2.341987936864835,-2.135891214617036,-2.1847258488934678,-1.8999312771369654,1.2530931301760695,0.9787348561820196
234,DWLS,2,200,-0.986683479346593,0.20425695227984722,-0.2753727133378417,-0.8178966410643945,-2.0192731899851464,-2.164645810872788,-0.9017706564998049,0.5788003105588392,-0.43087812898957023
