id,method,factors,nobs,ncat,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE7,bias_withC_T_SEi6,bias_withC_T_SEi7,bias_withC_C_SE1
2012,PML,4,400,2,-0.5348636631949524,-0.3729042198676105,0.31569881662564314,0.42418442653554544,0.4456317442828969,0.09565133992200658
2013,PML,4,400,2,0.2904076543799379,-0.5077723611395399,-0.03712454721739658,0.41610063889708504,0.4481957715669366,-0.014911267585424048
2014,PML,4,400,2,-0.38554212924550163,-0.7860392231464106,-0.4434354973156071,0.38435036501179437,0.4469773199920868,0.4405185113330254
2015,PML,4,400,2,-1.1703073885760418,-0.8265879002106,-0.2315708295465166,0.42766206759731473,0.44775682945235595,-0.4448798494989234
2016,PML,4,400,2,-0.4193556980922518,-0.048756200052649246,0.1658936247200829,0.4273650506676649,0.4331973769465758,0.03779546405051626
2017,PML,4,400,2,0.03190276886111815,0.6208336713189502,0.802055789939473,0.4214685247566449,0.44764094827968587,-0.23916738745255461
2018,PML,4,400,2,-0.8951570166918221,-0.2807602195469494,-0.40016612837047716,0.42653674714120543,0.4405464519351768,0.24243330488879639
2019,PML,4,400,2,0.27899949459687795,0.009517573909950672,0.549732392168683,0.4060284202237849,0.44867473739685637,-0.17924099819495443
2020,PML,4,400,2,-0.28397371167129193,-0.0027529315056104564,-0.39072134458650665,0.42746851076353454,0.4488757035891369,0.38183612491579644
2021,PML,4,400,2,-1.0457772333831814,-0.06395849482218052,-0.7024057311095171,0.4280117228660743,0.4472021229832368,-0.2970961466437744
2022,PML,4,400,2,-0.1713643709874417,-0.024964470869859312,-0.38548809921982663,0.4277970671860448,0.4495799060055969,-0.2619180237745433
2023,PML,4,400,2,-0.09941695943440215,-0.15036577669940016,-0.09340380871306689,0.42242263178560446,0.4460016822059362,-0.1754908144146139
2024,PML,4,400,2,-0.9861245029791923,-0.5308131936020297,0.415842225826623,0.42501610204606494,0.44825433969089556,0.2580608555795755
2025,PML,4,400,2,-0.7564678861278817,-0.27896050559585994,0.18100837245068335,0.4231305961307344,0.450381874884076,-0.41511340430451377
2026,PML,4,400,2,-0.36003293576008166,-0.7590408418189101,-0.09096248291454653,0.4246888009174554,0.4410989380999056,-0.1248218779827337
2027,PML,4,400,2,-0.6176914394331712,-0.8192711087064806,0.4900898291848532,0.4259836324822949,0.44207963602870687,0.3202763434908565
2028,PML,4,400,2,-0.30326960388823154,-0.8459966491367001,-1.1006312339046267,0.42777147438010504,0.4492129640291456,-0.5513857445235346
2029,PML,4,400,2,0.15588192454616817,0.045373689547399676,-0.03367110699246667,0.4275176114240345,0.4388414423131065,0.011695207552725462
2030,PML,4,400,2,-1.0837762306525722,-0.5737996214862401,-0.2622558545978766,0.4273890438497352,0.4482887126317156,-0.3207878744056439
2031,PML,4,400,2,-0.4496010053710017,-0.5166089509043195,-0.47515318347630675,0.4276464539885644,0.4484827692263965,-0.1388584284056943
2032,PML,4,400,2,-0.46600183734180206,0.1030593242924302,0.3697173279742928,0.42682905998577547,0.4500133133237369,-0.03890807694407333
2033,PML,4,400,2,-0.28715454866043155,0.009609787104129797,-0.07259325060441704,0.4249439256317544,0.44291912500278585,-0.08120411687631418
2034,PML,4,400,2,-0.8421777359235925,-0.8552884501904903,-0.6751449656047271,0.4284881411419847,0.44885312004845634,0.43511413381268627
2035,PML,4,400,2,-0.3426896877172021,-0.2431909990830705,-0.693587399536607,0.42433825199234554,0.4364901335886559,0.20286340822645577
2036,PML,4,400,2,-1.2205249884178024,-0.9854102001907394,-0.19874178918519655,0.428040686395495,0.43598051623050665,0.04760388067455573
2037,PML,4,400,2,-0.8615568522169117,-0.8847094557517893,-0.6895914274157567,0.4191622452663246,0.42940186889678655,-8.527586031842338e-4
2038,PML,4,400,2,-0.6408468869933417,-0.45738044050376986,-0.1935915204133068,0.42734867045183533,0.44664423428372596,-0.20932667707901365
2039,PML,4,400,2,-0.5680196110097124,-0.4150615842858002,-0.21682291921332683,0.42717498655222425,0.4490041407130857,0.11703011833746613
2040,PML,4,400,2,-0.6786120520148222,-0.8349310829933204,-0.2557374653821769,0.4162013907424447,0.4479198659683867,0.35327634993165546
2041,PML,4,400,2,0.16135372079411833,-0.6061745567509796,0.026399355437842914,0.4278034072762546,0.44887236814167564,-0.010454521711913967
2042,PML,4,400,2,-0.6795912648818916,-1.3204181302719804,-0.5161285381914169,0.42754160353494497,0.4462987704204266,0.25431358281952643
2043,PML,4,400,2,-1.5727088229366415,-0.8278104367192494,0.14615047620983312,0.4276650744109642,0.4484204718530768,0.5721842454147863
2044,PML,4,400,2,-0.7677097967242419,-0.8696661260084199,-0.8512688477615167,0.42699390309962476,0.4491381591634966,-0.00827485193776456
2045,PML,4,400,2,-1.067144298236042,0.017473250303580434,-0.23767516343195655,0.4150753760488943,0.4491906309572663,-0.05720722607456402
2046,PML,4,400,2,-0.5542397167008217,0.3589664931302597,0.30063211763912345,0.4249962177963251,0.4482740288325668,0.2462356999880566
2047,PML,4,400,2,-0.40369134326806166,0.030221175562769598,-0.8770055511532469,0.42810534863577526,0.44723947967584693,0.27219490171123545
2048,PML,4,400,2,-0.0734527589325018,0.010268357589110488,-0.30054935831829654,0.4189961345878651,0.44585379388751567,-0.0015751574532346657
2049,PML,4,400,2,0.3323030785984483,-0.055345580783490445,-0.9427234104020271,0.4278364674299054,0.4432492205646357,-0.37712140765495394
2050,PML,4,400,2,0.32358327931147834,-0.18202402751164998,-0.32707983327342693,0.4284083267164049,0.4473541736346967,-0.11904734104880438
2051,PML,4,400,2,-1.1102774625651817,-0.010476879015809681,-0.3620806379897368,0.42523815901274464,0.4464359466997067,0.0713153553772855
2052,PML,4,400,2,-0.09675790580425184,-0.6604012953283902,0.12242010833417305,0.41136055401002486,0.4457525269061263,-0.2901074934898537
2053,PML,4,400,2,-0.1997799683170716,-0.15340004897248932,0.06755769301340295,0.4100658089300255,0.4478910895997265,0.25815023832244655
2054,PML,4,400,2,-0.04646471131588212,-0.3494105444651202,-0.5605874072169871,0.4251458839510447,0.44835885715524687,-0.10464090702043405
2055,PML,4,400,2,-0.43015188310658176,-0.2796420923058693,-0.3774773763139866,0.4118698991118955,0.4495088344278961,-0.08265021296471331
2056,PML,4,400,2,0.303239483292158,0.12080514799874958,-0.030965442031196527,0.42651759263621497,0.4485053249098467,0.003826074669796564
2057,PML,4,400,2,-0.14904356223251203,0.05646548027018056,0.09718635254540309,0.42555985958561554,0.4489965577457858,0.10294061598937615
2058,PML,4,400,2,-0.5659667880693011,-0.03686171572341024,-1.261441289012017,0.427608873764955,0.4447904059474858,0.05844718291098533
2059,PML,4,400,2,-1.1271931537254822,-0.8505597855096401,-0.13304481743513716,0.42786894535497555,0.4456916443726963,0.13732462160920555
2060,PML,4,400,2,-0.024613304837092093,-0.5088500943820601,-0.8761017045019769,0.42660414837058513,0.44942527237537555,-0.24220506976766337
2061,PML,4,400,2,-0.1352755836916117,-0.06238996097144012,-0.8226360150987266,0.427184192610805,0.44934349105525684,0.04427892806740663
2062,PML,4,400,2,-0.9259784776170219,-0.05255504326929922,-0.9684759056038668,0.4272323742700354,0.4498958954873164,0.23677028027703634
2063,PML,4,400,2,-0.673603485751352,-0.2895078783176505,0.5035935585203433,0.41012202421584487,0.44613343616927564,0.3655804555528955
2064,PML,4,400,2,-1.0027811429924525,-0.3922540760294399,-0.11451817191428654,0.4259563436494848,0.4489788395638558,0.577783627799866
2065,PML,4,400,2,-0.19921834772382158,0.10152162199100062,0.11901873115293324,0.4275280549790955,0.44823115190618656,0.15296258198308627
2066,PML,4,400,2,-0.0017992146223819172,0.07060678997009018,0.2568751556156733,0.4262664206148653,0.4503569783538858,0.19503098417850556
2067,PML,4,400,2,0.02778541518746805,0.34580645207197974,0.21155303816015325,0.4277180266557351,0.4477987126241062,-0.38905591909695336
2068,PML,4,400,2,-0.36818707684532215,-0.7361106109533694,-1.2135891041622973,0.41640833918467485,0.4492291622260461,0.6762497532788757
2069,PML,4,400,2,-0.5652313092002412,-0.8501411487876392,-0.485209667570867,0.42755947983678516,0.4488265308177669,-0.20534610167295408
2070,PML,4,400,2,-0.5449206663504014,-0.30029616097981965,-0.8328999152333767,0.4256002540725848,0.4451795998731259,0.24932835218301613
2071,PML,4,400,2,0.24375208034549817,-0.20419992801478937,-0.10040285719574715,0.4248865558567544,0.4458804159585966,-0.3629461813698637
2072,PML,4,400,2,-0.06076636845122191,-0.4217234583306098,0.16051565035233306,0.42767840471735485,0.4426504830637959,-0.18018558545009333
2073,PML,4,400,2,0.27668843016341804,-0.036884823752049434,-0.06470324771642652,0.42321805597364537,0.4401992836445462,-0.2250339734789844
2074,PML,4,400,2,-0.9783628657216825,-0.85740223727339,-0.3515399204061569,0.42808248389564485,0.44664208102579567,0.3725720258038065
2075,PML,4,400,2,-0.3823395277626922,-0.2557889373983005,-0.16343595023082663,0.42774193657130477,0.4423263600076166,-0.07630936632900404
2076,PML,4,400,2,-0.05156532706238198,0.07103103610855005,-0.3485859088272071,0.4255476534380548,0.4492575638432361,-0.2694185933145035
2077,PML,4,400,2,-1.0047972710917021,0.18730549773045974,0.13830241996307321,0.42781402303334465,0.44961315830815557,0.36719082549414583
2078,PML,4,400,2,0.06130938476910791,0.13677526410208057,-0.08151234388250675,0.4256725484706847,0.44290656993858646,-0.3039600209791646
2079,PML,4,400,2,-1.0716650555355312,-0.9220128390119403,0.36364921348866347,0.42595807691561544,0.4421020316655658,0.6009317778903462
2080,PML,4,400,2,-0.6200438969839726,-0.4952283959023293,-0.1834401827349369,0.41342491108949525,0.44611008781831607,0.20928933777136643
2081,PML,4,400,2,-0.3878309028715818,0.3051113831987001,-0.4016047622138669,0.4276682848586247,0.4496362267486065,-0.05627319745294401
2082,PML,4,400,2,0.2993799856165984,-0.4993826329816098,-0.5272541960819568,0.3946045122794353,0.4487558687931756,-0.051087055267283465
2083,PML,4,400,2,0.7728407975123981,0.5759925453919102,0.10554620948731303,0.41011114023640494,0.4500515431068261,0.04294376596667565
2084,PML,4,400,2,-0.3841416042018819,-0.3325536892705802,0.43433268592548285,0.42741304494742505,0.4475827949375469,-0.4073059311077737
