id,method,factors,nobs,ncat,bias_withoutC_L_SE6,bias_withoutC_L_SE7,bias_withoutC_T_SEi6,bias_withoutC_T_SEi7,bias_withoutC_C_SE1
7722,DWLS,8,400,4,1.502062854626565,1.1215962384273408,0.4005903308566483,0.4454468478181081,1.739918702058546
7723,DWLS,8,400,4,1.0538232056795154,1.1374516981083307,0.4237739962321088,0.4222631824426684,1.1272825388069765
7724,DWLS,8,400,4,0.5231111667587649,1.0350422957268708,0.42444685629582923,0.4438305233031778,1.1980986119178665
7725,DWLS,8,400,4,1.0885240950465254,0.9266218466662007,0.42301098895974887,0.433726809518388,1.2175881479486665
7726,DWLS,8,400,4,0.894894400234375,1.0794759614611107,0.4103772700200792,0.44670256411780823,1.3534204267912062
7727,DWLS,8,400,4,0.5303900694946955,1.3670392582205007,0.425522689027949,0.43951021517918826,1.1715641948659163
7728,DWLS,8,400,4,1.260530225442695,0.8071063030399908,0.4086075506349082,0.4438305233031681,1.3808465615906866
7729,DWLS,8,400,4,1.1488631880272355,1.7325814323581705,0.4136379784481989,0.43531083003418847,1.571773892905376
7730,DWLS,8,400,4,1.1045930119558554,1.2573412603109104,0.3983492433823885,0.44827045959370815,1.356105170455496
7731,DWLS,8,400,4,1.3384480453115049,0.7799104181290907,0.41783736359318896,0.4461197078818091,1.2635336409542361
7732,DWLS,8,400,4,0.7737443564664652,1.8270798717875305,0.42502971253181865,0.44827045959370815,1.4242769831205961
7733,DWLS,8,400,4,1.3975513105734652,1.2420970937523506,0.4244468562958084,0.4461197078818188,1.7216577799193964
7734,DWLS,8,400,4,1.1993038610044553,1.071677380782931,0.4244468562958084,0.4479122547131384,1.8020545627980764
7735,DWLS,8,400,4,1.005288671475895,0.6517422819895708,0.4221576717171785,0.4461197078818091,1.2026667483019262
7736,DWLS,8,400,4,1.1885503500608254,1.2164033667769303,0.42121386226301877,0.44383052330315836,1.2701412454542864
7737,DWLS,8,400,4,0.9576316561049354,0.9283810250153506,0.4250297125318492,0.44670256411780823,1.2051802625795465
7738,DWLS,8,400,4,0.7865528997766651,1.3238966438616904,0.42502971253181865,0.4481361446466478,1.2372013667347463
7739,DWLS,8,400,4,0.9838244261774252,0.6231310178102405,0.4237739962321088,0.44719554061392885,1.1058046880176864
7740,DWLS,8,400,4,1.2931089785953456,0.5350183645823903,0.4250297125318381,0.44611970788177857,0.8355161547883863
7741,DWLS,8,400,4,0.7457169327637452,1.2333052791287908,0.4265976080077283,0.44827045959370815,1.1636865139047465
7742,DWLS,8,400,4,0.08543826909004487,1.0153486207215006,0.4221576717171882,0.44468384054573845,1.3938419378416964
7743,DWLS,8,400,4,1.4438355804684555,0.7091591510539008,0.42664237648846887,0.4353108300342079,1.5240940611118463
7744,DWLS,8,400,4,0.688832409774235,1.7774435317839006,0.42444685629581813,0.43205012160606876,1.0026512986852962
7745,DWLS,8,400,4,1.2982497856545552,0.6449465822683208,0.4255226890279587,0.4418522103505379,1.087962044627396
7746,DWLS,8,400,4,1.1508192797097854,1.0187256841694006,0.4201793587645483,0.44072679126010844,1.1213827075086162
7747,DWLS,8,400,4,0.9863809236237753,1.0740889487065606,0.419053939674148,0.447598742240328,1.3276933091264362
7748,DWLS,8,400,4,1.0122313603040154,1.3321950742044504,0.42444685629582923,0.43951021517917854,1.5592173544812862
7749,DWLS,8,400,4,1.399315490942385,1.1336668116711308,0.42377399623211853,0.44468384054572874,1.3090814816588365
7750,DWLS,8,400,4,1.1601299930361852,1.2169651145685203,0.42017935876455803,0.4479122547131287,1.2479605915464764
7751,DWLS,8,400,4,1.2038555925567553,0.9717134593187703,0.42664237648846887,0.44827045959369843,1.327773013874356
7752,DWLS,8,400,4,0.7709229184926953,0.5128617882882505,0.4259258906543481,0.4475987422403391,1.5007027284681964
7753,DWLS,8,400,4,1.6208778965087953,1.6194668967886505,0.4262394031271585,0.448315228074439,1.4674260819554066
7754,DWLS,8,400,4,1.0656433586695853,0.6359248759483009,0.42646329306067904,0.4471955406139483,1.240703593255056
7755,DWLS,8,400,4,1.6758209400675148,1.5526660935690404,0.42121386226301877,0.4481361446466478,1.128373243904416
7756,DWLS,8,400,4,1.1705420823761052,1.204111062215501,0.41512967470655887,0.44827045959370815,1.7184676232067764
7757,DWLS,8,400,4,1.1301017921586054,1.2348191334840608,0.4259258906543481,0.44827045959370815,1.4719135124466862
7758,DWLS,8,400,4,0.611458876100645,1.2325701420370503,0.42301098895972805,0.4461197078818091,1.1405877636831665
7759,DWLS,8,400,4,1.1584225492373355,1.5779292663627105,0.42444685629581813,0.4446838405457079,1.9995655118455364
7760,DWLS,8,400,4,0.718537597788365,0.8812766326705003,0.42121386226301877,0.44827045959369843,1.441117383612206
7761,DWLS,8,400,4,1.398124105784425,1.4919122774866707,0.4266423764884786,0.4479122547131384,1.2190342212648566
7762,DWLS,8,400,4,0.7250815126493053,0.9784446232568405,0.4255226890279684,0.44185221035051847,1.351315208385486
7763,DWLS,8,400,4,1.3770091108991953,0.8778241139612606,0.42552268902797813,0.4454468478180984,1.8075834991598059
7764,DWLS,8,400,4,1.360841845897725,1.3825537218066806,0.42377399623212825,0.44831522807445845,1.2635060498817963
7765,DWLS,8,400,4,0.6182330486396354,0.7539221260694007,0.4244468562958084,0.4438305233031681,0.9229407550512561
7766,DWLS,8,400,4,0.8181817445039951,1.3865849537955905,0.41783736359318896,0.4479122547131481,1.4699041040638565
7767,DWLS,8,400,4,1.2486872484493754,1.5242140415870207,0.4221576717171688,0.44791225471311896,1.0784229443052864
7768,DWLS,8,400,4,1.0540997295433854,1.0259063058249605,0.4221576717171688,0.43372680951836856,1.3192879307003567
7769,DWLS,8,400,4,0.6152368275427651,1.1463761425195804,0.42444685629582923,0.44827045959370815,1.1084085060499362
7770,DWLS,8,400,4,1.0156381806955952,0.7253541242326405,0.42502971253182836,0.407370909932768,0.9940573969407264
7771,DWLS,8,400,4,0.5508612568886253,0.6431644102155208,0.42659760800771857,0.44544684781811783,1.5315450137697564
7772,DWLS,8,400,4,0.7878655850173354,0.6485556628110609,0.4259258906543384,0.44831522807444874,1.3788627089428462
7773,DWLS,8,400,4,0.8095714620163751,1.1729967378122603,0.42646329306069847,0.4461197078817883,1.370645602403546
7774,DWLS,8,400,4,1.3475931299963453,0.7036267670194503,0.4265976080077283,0.4481361446466589,1.2421554010533562
7775,DWLS,8,400,4,0.9978638143451852,1.0384752793481105,0.42444685629582923,0.43680252629253874,1.3361069089592164
7776,DWLS,8,400,4,1.133346110967575,1.1839915282098303,0.4212138622630285,0.4467025641177888,1.4820280364991563
7777,DWLS,8,400,4,1.1912465538091153,1.1498851292192704,0.4221576717171785,0.440726791260139,1.5319045082186864
7778,DWLS,8,400,4,1.2164138797751154,0.6925730197489904,0.4259258906543481,0.4454468478180984,1.5211585833968164
7779,DWLS,8,400,4,1.438016438012165,0.7731715197097706,0.42301098895973915,0.44827045959369843,1.3649515424553367
7780,DWLS,8,400,4,0.740370084703345,0.9501014319863409,0.4237739962321088,0.4446838405457079,1.0910049421998365
7781,DWLS,8,400,4,1.073110761758555,1.1268467453718005,0.4221576717171785,0.4454468478180984,1.6468941352872162
7782,DWLS,8,400,4,0.798313564939665,0.9247107581304405,0.4250297125318381,0.44670256411782905,0.8751468505252367
7783,DWLS,8,400,4,0.735808541213135,0.8399757184899506,0.4250297125318381,0.44759874224030854,1.026010860998746
7784,DWLS,8,400,4,1.4374590605921853,1.247351181359361,0.42502971253181865,0.44827045959371786,1.4762576013979665
7785,DWLS,8,400,4,0.757832330985015,1.0386784361107904,0.42646329306067904,0.44670256411780823,1.1649768931394264
7786,DWLS,8,400,4,1.3100474661635255,0.7076479362679106,0.4086075506349082,0.4481361446466686,1.439153155725166
7787,DWLS,8,400,4,0.8542942213122351,0.4097736612312705,0.4237739962321088,0.4454468478180887,1.3154413312313464
7788,DWLS,8,400,4,1.3180251718156955,1.5957603996957306,0.4178373635931987,0.4481361446466478,1.1925072024305365
7789,DWLS,8,400,4,0.445210254009365,1.5307857748319307,0.4265976080077283,0.446119707881798,1.6213619696271961
7790,DWLS,8,400,4,0.44837577783139526,0.28711779767686063,0.42502971253180893,0.4337268095183783,0.47654937666415653
7791,DWLS,8,400,4,1.8076850024042954,0.7601098114248404,0.4264632930606582,0.44185221035051847,1.2487009686597765
7792,DWLS,8,400,4,0.9431164505508655,1.1438543700707202,0.42646329306069847,0.4475987422403488,1.615920896832046
7793,DWLS,8,400,4,0.9375439819369051,0.8819183101429207,0.42646329306066794,0.4461197078817883,0.9366520840320164
7794,DWLS,8,400,4,1.6443377015554552,1.1361085531215307,0.42502971253182836,0.447195540613958,1.6957481155902363
7795,DWLS,8,400,4,0.34059913693558486,1.0367869329894905,0.42502971253182836,0.447598742240328,1.5803597569940862
7796,DWLS,8,400,4,0.8542530761613252,0.5955997082128308,0.4120539579323984,0.41272272158924816,0.9892811675191362
7797,DWLS,8,400,4,1.054338763520815,1.4768322910030607,0.4201793587645386,0.43680252629255817,0.9388534770482064
7798,DWLS,8,400,4,0.6645874907055149,1.2964323347912907,0.4255226890279587,0.4461197078817883,1.2717430116891062
7799,DWLS,8,400,4,1.0912390447624856,0.9276682190174406,0.42121386226301877,0.44813614464661866,1.3467970858598861
7800,DWLS,8,400,4,0.45532762991384523,0.13650836791270077,0.4201793587645386,0.4471955406139483,0.8357965686076462
7801,DWLS,8,400,4,0.8553162931342451,0.6729848207496405,0.42444685629581813,0.44831522807444874,0.9574100086189961
7802,DWLS,8,400,4,0.9540188974279149,1.5138171367626307,0.42377399623211853,0.4461197078817883,1.6547736871977365
7803,DWLS,8,400,4,1.0716261942984453,1.2757652502427406,0.4221576717171688,0.447195540613958,1.712531619707376
7804,DWLS,8,400,4,0.914486163006955,0.7517090489087407,0.426597608007738,0.44670256411781795,1.2328056462969763
7805,DWLS,8,400,4,1.4533937021370154,1.3404450324687005,0.4264632930606582,0.44827045959370815,1.474326568943566
7806,DWLS,8,400,4,1.461100088253675,1.1328509152551403,0.42301098895972805,0.44827045959369843,1.6043351871504166
7807,DWLS,8,400,4,0.7251805599237451,0.9966433761220403,0.42552268902797813,0.44670256411780823,1.4948685832783166
7808,DWLS,8,400,4,1.2889584710965754,1.1800487563245607,0.4120539579323984,0.4481361446466589,1.513607807134066
7809,DWLS,8,400,4,1.0430117026303352,0.9194762774478504,0.415129674706588,0.446119707881798,0.9543055948798861
7810,DWLS,8,400,4,0.8669977958926551,1.4728652819233707,0.42444685629581813,0.4479122547131384,0.9032327852265459
7811,DWLS,8,400,4,1.1562085905357449,0.7949648924992204,0.4178373635932084,0.44719554061392885,1.2229752307677866
7812,DWLS,8,400,4,2.1823705746258453,0.9416143494620305,0.4259258906543689,0.4428867138489889,2.0326537031693763
7813,DWLS,8,400,4,0.48837665048702544,1.5053204682375205,0.4262394031271488,0.44670256411782905,1.0874836492365563
7814,DWLS,8,400,4,1.4415423195804453,1.1279436395165106,0.4201793587645483,0.4418522103505282,1.6596271796378765
7815,DWLS,8,400,4,1.0456831425592554,1.1007388113693908,0.42215767171715907,0.4461197078817883,1.086486910670096
7816,DWLS,8,400,4,0.716148336084605,0.8192620305266407,0.4266423764884883,0.44072679126011816,1.4358830619072762
7817,DWLS,8,400,4,0.6344310153229449,0.8493177793898105,0.42646329306066794,0.44827045959370815,0.755465100340616
7818,DWLS,8,400,4,1.2158602617357253,1.3359631676060906,0.42646329306067904,0.4467025641177985,1.3681982528856864
7819,DWLS,8,400,4,1.477234632011895,1.3389465705722705,0.41783736359318896,0.4454468478180984,1.6316876822457664
7820,DWLS,8,400,4,0.7047966499640755,0.0016245549815302462,0.4250297125318381,0.446119707881798,0.40879877370553624
7821,DWLS,8,400,4,0.6608386833443656,0.5449729260415904,0.426597608007738,0.4428867138489889,0.7070459823658864
7822,DWLS,8,400,4,1.356977369146995,1.0468641838653905,0.4103772700200986,0.4454468478180984,1.2968473142346961
7823,DWLS,8,400,4,1.0695159415815754,0.1886388440839909,0.4255226890279684,0.44827045959369843,1.0484468116537666
7824,DWLS,8,400,4,0.7867833293689251,1.5459126959040508,0.4262394031271585,0.4479122547131384,1.493320025787856
7825,DWLS,8,400,4,0.43503557318773506,0.7402251124472403,0.4259258906543592,0.44383052330315836,0.969530160671176
7826,DWLS,8,400,4,1.1542644076137956,0.9238765276022909,0.42646329306066794,0.43680252629253874,1.0503773261471165
7827,DWLS,8,400,4,1.0914339742798755,1.3736805069762204,0.4266423764884786,0.4446838405456982,1.5001397536458363
7828,DWLS,8,400,4,1.2852563808830548,0.5687137727746406,0.425522689027949,0.44670256411781795,1.1815651404436163
7829,DWLS,8,400,4,1.1597999257093448,1.3602409062068803,0.42017935876455803,0.43680252629255817,1.1254849024105464
7830,DWLS,8,400,4,-0.11574846939026509,1.1742031199679106,0.4250297125318381,0.4479122547131384,0.9272859332839765
7831,DWLS,8,400,4,0.7972663033106453,1.1217329453280107,0.42664237648846887,0.44831522807446816,1.4500032903612563
7832,DWLS,8,400,4,1.7017375175977651,1.5234698030969205,0.4259258906543481,0.444683840545719,1.3685064990027362
7833,DWLS,8,400,4,1.3063975539645751,1.3214493132441405,0.415129674706588,0.44827045959371786,1.4663650186590265
7834,DWLS,8,400,4,1.1954560335634654,1.3736750347954907,0.40478745507098873,0.4475987422403391,1.2035105110075064
7835,DWLS,8,400,4,1.5900709908257253,1.0191056711995308,0.4262394031271585,0.4418522103505282,1.1141282677815465
7836,DWLS,8,400,4,0.7465422242797455,1.1774821818528305,0.42017935876455803,0.44831522807444874,1.325149480994036
7837,DWLS,8,400,4,1.0908889058187348,1.3380413798082806,0.42502971253182836,0.4479122547131384,1.8255735430065165
7838,DWLS,8,400,4,1.5292606965815554,1.2956245416897507,0.4237739962321088,0.4418522103505379,1.3890626191389963
7839,DWLS,8,400,4,0.43154804499211524,0.8944824041240307,0.42646329306066794,0.42841726612108805,1.112136373409736
7840,DWLS,8,400,4,1.2483218976725454,0.2591099155350406,0.4259258906543481,0.44791225471310786,1.6425197739164759
7841,DWLS,8,400,4,0.7273532048802649,1.1868529655814204,0.4262394031271488,0.447598742240328,1.2222595279822266
7842,DWLS,8,400,4,1.6339379457501753,0.5133315432183906,0.42646329306066794,0.44383052330315836,0.9189970390142563
7843,DWLS,8,400,4,0.7549170698058654,0.8983582772347904,0.4230109889597086,0.4471955406139483,1.700388731786076
7844,DWLS,8,400,4,0.5819664801603854,0.8341368452258003,0.4266423764884883,0.447598742240328,0.9187804473630462
7845,DWLS,8,400,4,1.7168918692091855,1.165156932091991,0.4250297125318381,0.44759874224031826,1.5956884858732965
7846,DWLS,8,400,4,1.2928897881361652,0.33117582247556077,0.4255226890279684,0.4438305233031681,1.659837934280916
7847,DWLS,8,400,4,0.7730003342517153,0.7627140500818308,0.3983492433823982,0.4454468478180887,1.4114181203172067
7848,DWLS,8,400,4,0.8378705856383353,0.7844151948702207,0.4250297125318381,0.446119707881798,1.0622229357399564
7849,DWLS,8,400,4,1.365725438285565,1.0127830340089905,0.42659760800771857,0.44827045959370815,1.2821964105519459
7850,DWLS,8,400,4,0.37453348399889497,0.66291409793969025,0.4265976080077283,0.44383052330315836,1.1810485662608867
7851,DWLS,8,400,4,0.7654661229158255,0.866018458053651,0.42301098895971834,0.44383052330314865,1.3082965295447364
7852,DWLS,8,400,4,1.0670384507907853,1.0154526491118803,0.42659760800770885,0.44611970788177857,0.9955243718878064
7853,DWLS,8,400,4,0.7243915644521849,0.7336198537565508,0.42444685629581813,0.43951021517916883,0.8753440120205264
7854,DWLS,8,400,4,0.736533663291955,0.7974734238277909,0.4266423764884786,0.4479122547131481,1.1475347330852765
7855,DWLS,8,400,4,0.8983838543628948,1.1894956428978505,0.4259258906543287,0.44468384054572874,1.0817671777655364
7856,DWLS,8,400,4,1.181487272316665,1.280582858360311,0.4067444145351082,0.44719554061391914,1.351798879646126
7857,DWLS,8,400,4,1.378091612988435,0.9937646614269706,0.4259258906543481,0.44827045959371786,1.0408617991630267
7858,DWLS,8,400,4,1.2374544887828651,1.3140796047110108,0.4264632930606388,0.4446838405457079,1.4091829726777063
7859,DWLS,8,400,4,0.7957634560408454,0.8153240826144506,0.40674441453509846,0.4337268095183783,1.6112223607303064
7860,DWLS,8,400,4,0.9129198281832652,1.5048124190941308,0.4250297125318381,0.4479122547131481,1.170823383474686
7861,DWLS,8,400,4,1.0726479970506249,0.8773713667879108,0.42301098895971834,0.4481361446466589,1.2173215453486763
7862,DWLS,8,400,4,1.591386041611785,1.1848847218042204,0.4103772700200681,0.4244090955143484,1.8325121875789565
7863,DWLS,8,400,4,0.9402793568158652,1.2024653158864604,0.4262394031271585,0.4479122547131481,1.3665913914612262
7864,DWLS,8,400,4,1.3427535055568651,0.12701952505110026,0.42301098895973915,0.4481361446466478,1.1815319974508667
7865,DWLS,8,400,4,1.2608081130732953,1.3416474266629606,0.4190539396741591,0.4475987422403488,1.3857895879728763
7866,DWLS,8,400,4,0.5310874258047549,0.9907057904716008,0.4262394031271391,0.4418522103505282,1.5801981747306564
7867,DWLS,8,400,4,1.058391495622285,1.1047382609344305,0.4237739962321088,0.44670256411781795,1.3564898696122465
7868,DWLS,8,400,4,1.2756524677106453,1.0621131792026604,0.4165293691236388,0.4479122547131287,1.6409231588667064
7869,DWLS,8,400,4,0.9250816447429853,0.7733536742094809,0.4265976080077283,0.44831522807445845,1.5060732580284064
7870,DWLS,8,400,4,1.2852159085389052,0.9538362369450305,0.42301098895971834,0.4481361446466381,1.3476547134551562
7871,DWLS,8,400,4,0.49816654163631485,1.1247231049332105,0.4259258906543592,0.4418522103505379,1.0707330911912762
7872,DWLS,8,400,4,0.8205112163023754,1.4248810273686807,0.4255226890279684,0.44719554061393857,1.2481697441346764
7873,DWLS,8,400,4,0.4020351777665153,0.04713550107741035,0.41783736359318896,0.44288671384902917,1.2005413758787165
7874,DWLS,8,400,4,1.035603608126135,0.5329911249743607,0.4262394031271585,0.43531083003416904,1.0692822159277964
7875,DWLS,8,400,4,1.8021241087541051,0.8875805524890208,0.4237739962320991,0.44759874224030854,1.5310886283933864
7876,DWLS,8,400,4,1.549863408833535,1.3060015133590508,0.42552268902797813,0.441852210350549,1.4042965445764666
7877,DWLS,8,400,4,0.45405320495275486,1.5568618226991504,0.4103772700200889,0.4467025641177985,1.013720334050186
7878,DWLS,8,400,4,1.2708869102557654,0.7022633810179902,0.4178373635931987,0.43680252629254845,1.4598431308689666
7879,DWLS,8,400,4,0.6519613664115554,1.0837404816034006,0.42502971253182836,0.44827045959369843,1.1801006206282363
7880,DWLS,8,400,4,1.460883789147345,0.9856537859830705,0.4165293691236485,0.4471955406139691,1.4927257856133864
7881,DWLS,8,400,4,0.5043112381772054,1.0522431042221405,0.42552268902799895,0.4475987422403391,1.449805758270456
